최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,성장성점수_raw,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,shortlist_선정여부,shortlist_유형,운영우선순위,추천사유,주의사유,자동판정근거,순위변동,운영우선순위변동,최종점수변동,성장성점수변동,팬밀도점수변동,실전성점수변동,신규진입여부,액션버킷변동여부,shortlist_신규선정여부,shortlist_유지여부,shortlist_이탈여부,변동방향,변화요약
33,UC-EhkDaaFwkt-ek99H8EjTQ,토끼봄,,서브컬쳐게임,1360.0,196.5,0.0691986808576732,0.7257389328053371,1.0,높음,0.2968817494600431,0.7257389328053371,0.8893088552915767,0.7982929856735722,0.99272,0.7056863820818866,즉시검토,0.7257389328053371,0.9827213822894167,0.1663066954643628,0.9654427645788336,0.8893088552915767,0.8639308855291576,0.7275917926565875,True,즉시검토형,26,최종점수 상위 10% / 성장성 상위권 / 팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.706, 채널력=0.297, 성장성=0.726, 팬밀도=0.889, 라이브=0.798, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
34,UCNHV3_QQE3IICiLGK6P31Fw,내 안에 머물러라,음악·보이스형,애니송커버,95800.0,7734.9,0.1771565262740377,0.5165953336554328,1.0,높음,0.6700728941684665,0.5165953336554328,0.991900647948164,0.4198507610515418,1.0,0.7032584868469112,즉시검토,0.5165953336554328,0.9821814254859612,0.7867170626349892,0.6798056155507559,0.991900647948164,0.5024298056155507,0.8871490280777538,True,즉시검토형,27,최종점수 상위 10% / 팬밀도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.703, 채널력=0.670, 성장성=0.517, 팬밀도=0.992, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
35,UCptlCVZcQYIxyNqgEltVfbw,블릿 Bullet,,서브컬쳐게임,27700.0,9502.6,0.0292217422852717,0.7008558387056988,1.0,높음,0.6674001079913607,0.7008558387056988,0.5221382289416847,0.8205662038161208,0.99272,0.7027965995352838,즉시검토,0.7008558387056988,0.9816414686825052,0.7834773218142549,0.9546436285097192,0.5221382289416847,0.8679805615550756,0.7275917926565875,True,즉시검토형,28,최종점수 상위 10% / 성장성 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.703, 채널력=0.667, 성장성=0.701, 팬밀도=0.522, 라이브=0.821, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
36,UCTVkjiEiaiSbEq0Qwd5XTPA,불법스님,창작·비주얼형,코스프레,69000.0,5767.1,0.0420445180563272,0.4700463485784934,1.0,높음,0.6418331533477322,0.4700463485784934,0.7170626349892009,0.9472929073958108,1.0,0.7026639871454751,즉시검토,0.4700463485784934,0.9811015118790496,0.7553995680345572,0.2553995680345572,0.7170626349892009,0.976781857451404,0.8871490280777538,True,즉시검토형,29,최종점수 상위 10% / 라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.703, 채널력=0.642, 성장성=0.470, 팬밀도=0.717, 라이브=0.947, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
37,UCMDjl5dLr7PBpVpQ5ArD9Ng,Mion(魅音) japaneseASMR,음악·보이스형,ASMR,18400.0,16413.3,0.0375996591385699,0.6673199563377388,0.875,높음,0.7012014038876889,0.6464049617955214,0.6592872570194385,0.8552568309328153,0.96464,0.7013526193422364,검증필요,0.6673199563377388,0.980561555075594,0.8245140388768899,0.9109071274298056,0.6592872570194385,0.9011879049676026,0.1965442764578833,True,점수상위검증형,363,최종점수 상위 10% / 성장성 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.701, 채널력=0.701, 성장성=0.646, 팬밀도=0.659, 라이브=0.855, 실전성=0.965, 운영제외리스크=0.136, 검증필요리스크=0.102, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
38,UClyh1xSrABqbItEr3dBJosQ,이와 IWA,버츄얼 퍼포먼스형,버튜버,33400.0,5534.5,0.0395767508513452,0.5023076735476392,1.0,높음,0.6259584233261338,0.5023076735476392,0.6889848812095032,0.935580996715529,1.0,0.7002708250985085,즉시검토,0.5023076735476392,0.9800215982721382,0.7311015118790497,0.6187904967602592,0.6889848812095032,0.9692224622030238,0.8871490280777538,True,즉시검토형,30,최종점수 상위 10% / 라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.700, 채널력=0.626, 성장성=0.502, 팬밀도=0.689, 라이브=0.936, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
39,UC0AQtGtkfd0jOIcJ_gZKGjg,김유잼 Kim Yu Jaem,음악·보이스형,성우더빙,18100.0,7645.5,0.0378050770075152,0.5725961546303122,0.5,보통,0.6365145788336932,0.5362980773151561,0.6625269978401728,0.8925376132631282,1.0,0.6998332505059635,즉시검토,0.5725961546303122,0.9794816414686826,0.7467602591792657,0.7321814254859611,0.6625269978401728,0.9395248380129588,0.8871490280777538,True,즉시검토형,31,최종점수 상위 10% / 라이브친화도 상위권 / 실전성 리스크 낮음,주요 자동 리스크 낮음,"최종=0.700, 채널력=0.637, 성장성=0.536, 팬밀도=0.663, 라이브=0.893, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
40,UCZ6mNZTiTUrUSbSYPlclI4A,레벤,창작·비주얼형,코스프레,18900.0,19658.4,0.0342347626333805,0.7129680970836817,1.0,높음,0.7754319654427646,0.7129680970836817,0.6133909287257019,0.4198507610515418,1.0,0.6981497180582248,즉시검토,0.7129680970836817,0.9789416846652268,0.8930885529157667,0.9578833693304536,0.6133909287257019,0.5024298056155507,0.8871490280777538,True,즉시검토형,32,최종점수 상위 10% / 성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.698, 채널력=0.775, 성장성=0.713, 팬밀도=0.613, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
41,UC0xJkTrb53qtAaGDxS2HSUw,🍭비타츄🎗️,창작·비주얼형,코스프레,11200.0,4907.9,0.0401203928360913,0.5477116310848203,1.0,높음,0.5827348812095032,0.5477116310848203,0.6943844492440605,0.8806108381151992,1.0,0.6964171351208136,즉시검토,0.5477116310848203,0.978401727861771,0.6630669546436285,0.7526997840172787,0.6943844492440605,0.9287257019438444,0.8871490280777538,True,즉시검토형,33,최종점수 상위 10% / 라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.696, 채널력=0.583, 성장성=0.548, 팬밀도=0.694, 라이브=0.881, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
42,UCtVEAvDBs8JxAdKmbIGW0aA,"Key joon - 더빙,OST",음악·보이스형,애니송커버,6540.0,6367.2,0.0719702741004378,0.6149448528519977,1.0,높음,0.3590712742980562,0.6149448528519977,0.9011879049676026,0.9060199592316638,0.98208,0.6950949721217538,즉시검토,0.6149448528519977,0.9778617710583152,0.2640388768898488,0.8720302375809935,0.9011879049676026,0.9470842332613392,0.4295356371490281,True,즉시검토형,34,최종점수 상위 10% / 성장성 상위권 / 팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.695, 채널력=0.359, 성장성=0.615, 팬밀도=0.901, 라이브=0.906, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
43,UCeiPyTMyMNYDQXNipxVvZiQ,서현샤인SeoHyeon,게임 실황형,니케,181000.0,77202.2,0.054991210844091,0.4813750021478468,1.0,높음,0.5983531317494601,0.4813750021478468,0.8201943844492441,0.9121983111173592,0.98208,0.6934456008327158,즉시검토,0.4813750021478468,0.9773218142548596,0.6900647948164147,0.2991360691144708,0.8201943844492441,0.9505939524838012,0.4295356371490281,True,즉시검토형,35,최종점수 상위 10% / 팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.693, 채널력=0.598, 성장성=0.481, 팬밀도=0.820, 라이브=0.912, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
44,UC0JQ07VbdLo9RlFUyNyAa4A,꿔낙이의 저세상 공작소,창작·비주얼형,일러스트리깅,9300.0,2301.7,0.0733611149188836,0.4427930216802168,0.125,낮음,0.5211258099352052,0.4928491277100271,0.9055075593952484,0.8617710583153347,0.98432,0.6934043557588075,성장관찰,0.4427930216802168,0.976781857451404,0.5583153347732182,0.357451403887689,0.9055075593952484,0.908207343412527,0.5361771058315334,True,성장관찰형,137,최종점수 상위 10% / 팬밀도 상위권 / 라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.693, 채널력=0.521, 성장성=0.493, 팬밀도=0.906, 라이브=0.862, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
45,UCqEGG39E7EyT1Z5FdjSJU6A,한글화마스터,음악·보이스형,성우더빙,15300.0,106.0,0.116439455638571,0.6815347180116658,1.0,높음,0.1723002159827213,0.6815347180116658,0.9703023758099352,0.93429740117832,0.98208,0.6920973014143987,즉시검토,0.6815347180116658,0.976241900647948,0.0426565874730021,0.9422246220302376,0.9703023758099352,0.9673326133909288,0.4295356371490281,True,즉시검토형,36,최종점수 상위 10% / 성장성 상위권 / 팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.692, 채널력=0.172, 성장성=0.682, 팬밀도=0.970, 라이브=0.934, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
46,UCV9JerG8vhy1GZZoWBi84rg,와이랩 아카데미,창작·비주얼형,일러스트리깅,18100.0,4890.9,0.0896438540669025,0.61714312287756,1.0,높음,0.4878509719222462,0.61714312287756,0.9406047516198704,0.8432376001635846,0.81104,0.6920211736095202,즉시검토,0.61714312287756,0.9757019438444924,0.4973002159827214,0.8752699784017278,0.9406047516198704,0.8863390928725702,0.0229481641468682,True,즉시검토형,37,최종점수 상위 10% / 성장성 상위권 / 팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.692, 채널력=0.488, 성장성=0.617, 팬밀도=0.941, 라이브=0.843, 실전성=0.811, 운영제외리스크=0.100, 검증필요리스크=0.112, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
47,UCcz55b_CIB_Ui9Xs4_s8Brw,진짜 박시윤,음악·보이스형,성우더빙,53800.0,72959.0,0.0429130641473222,0.5804341188633626,1.0,높음,0.8059800215982721,0.5804341188633626,0.7230021598272138,0.4198507610515418,1.0,0.6918752473530797,즉시검토,0.5804341188633626,0.9751619870410368,0.9190064794816416,0.816414686825054,0.7230021598272138,0.5024298056155507,0.8871490280777538,True,즉시검토형,38,최종점수 상위 10% / 성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.692, 채널력=0.806, 성장성=0.580, 팬밀도=0.723, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
48,UC2lEg-vfqvo5Cvw6DKY5CRQ,정레나 (RENA JEONG),버츄얼 퍼포먼스형,버튜버,5760.0,1959.1,0.0830397885017754,0.6177043439094388,1.0,높음,0.5514308855291576,0.6177043439094388,0.9281857451403888,0.4198507610515418,1.0,0.6914504891996743,즉시검토,0.6177043439094388,0.974622030237581,0.6090712742980562,0.8763498920086393,0.9281857451403888,0.5024298056155507,0.8871490280777538,True,즉시검토형,39,최종점수 상위 10% / 성장성 상위권 / 팬밀도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.691, 채널력=0.551, 성장성=0.618, 팬밀도=0.928, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
49,UCffxJaFTjmFvNmC0HapniHA,깡담비,,게임기타,13500.0,20292.4,0.0383397148295739,0.6660150874501674,1.0,높음,0.7825728941684666,0.6660150874501674,0.6711663066954644,0.4198507610515418,0.99272,0.691058062833843,즉시검토,0.6660150874501674,0.9740820734341252,0.8995680345572354,0.9303455723542116,0.6711663066954644,0.5024298056155507,0.7275917926565875,True,즉시검토형,40,최종점수 상위 10% / 성장성 상위권 / 성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.691, 채널력=0.783, 성장성=0.666, 팬밀도=0.671, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
50,UCNU8VMjVkYK9INB_rMy0nyg,나기농의 하루나기,버츄얼 퍼포먼스형,버튜버,2600.0,107.7,0.1106216989028077,0.4694691599090296,0.625,보통,0.3262284017278617,0.4809182249431435,0.964902807775378,0.9463983044078368,1.0,0.6906657147359685,즉시검토,0.4694691599090296,0.9735421166306696,0.2122030237580993,0.296976241900648,0.964902807775378,0.9740820734341252,0.8871490280777538,True,즉시검토형,41,최종점수 상위 10% / 팬밀도 상위권 / 라이브친화도 상위권 / 실전성 리스크 낮음,주요 자동 리스크 낮음,"최종=0.691, 채널력=0.326, 성장성=0.481, 팬밀도=0.965, 라이브=0.946, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
51,UCwBGUikdtqUHHEmAfScS9Cw,로강,음악·보이스형,성우,1560.0,19625.5,0.041657602543347,0.7390515381021102,1.0,높음,0.6001754859611231,0.7390515381021102,0.7138228941684666,0.4198507610515418,1.0,0.6889916884548318,즉시검토,0.7390515381021102,0.9730021598272138,0.6954643628509719,0.9692224622030238,0.7138228941684666,0.5024298056155507,0.8871490280777538,True,즉시검토형,42,최종점수 상위 10% / 성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.689, 채널력=0.600, 성장성=0.739, 팬밀도=0.714, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
52,UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제 AKANE LIZE,버츄얼 퍼포먼스형,버튜버,321000.0,179647.8,0.040136998972839,0.61808562578495,1.0,높음,0.6287526997840174,0.61808562578495,0.6949244060475162,0.8501717717612177,0.88208,0.688549104266906,즉시검토,0.61808562578495,0.972462203023758,0.734341252699784,0.8779697624190065,0.6949244060475162,0.8960583153347732,0.0415766738660907,True,즉시검토형,43,최종점수 상위 10% / 성장성 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.689, 채널력=0.629, 성장성=0.618, 팬밀도=0.695, 라이브=0.850, 실전성=0.882, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
53,UCRQU85B3ux0lzGHWByEWAfw,로보 프로스터,버츄얼 퍼포먼스형,버튜버,63200.0,5069.1,0.0463419484150615,0.4421403919156741,1.0,높음,0.62960313174946,0.4421403919156741,0.7575593952483801,0.8628853182869631,1.0,0.6884078634189581,즉시검토,0.4421403919156741,0.9719222462203024,0.7359611231101512,0.183585313174946,0.7575593952483801,0.9192764578833692,0.8871490280777538,True,즉시검토형,44,최종점수 상위 10% / 라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.688, 채널력=0.630, 성장성=0.442, 팬밀도=0.758, 라이브=0.863, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
54,UCCdSoJSdmkcD5TwRh_qdXFQ,루시드 LUXEED [VRECORD],음악·보이스형,ASMR,22700.0,3212.1,0.0933536830975835,0.5,0.0,미산출,0.4650377969762418,0.5,0.9460043196544276,0.9038876889848813,0.97536,0.6881692190064795,성장관찰,0.5,0.9713822894168468,0.4535637149028078,0.5072894168466523,0.9460043196544276,0.945194384449244,0.3102051835853132,True,성장관찰형,138,최종점수 상위 10% / 팬밀도 상위권 / 라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.688, 채널력=0.465, 성장성=0.500, 팬밀도=0.946, 라이브=0.904, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
55,UCzK-DWUM33WQrKxF6lH0o7g,윈쁘,게임 실황형,명일방주,6920.0,37979.2,0.0364656705419851,0.6990796757024882,1.0,높음,0.7171301295896328,0.6990796757024882,0.6436285097192225,0.4198507610515418,1.0,0.6880868240023762,즉시검토,0.6990796757024882,0.9708423326133908,0.8407127429805615,0.9535637149028078,0.6436285097192225,0.5024298056155507,0.8871490280777538,True,즉시검토형,45,최종점수 상위 10% / 성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.688, 채널력=0.717, 성장성=0.699, 팬밀도=0.644, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
56,UC0rqacf_ldudPcenjaY0rYA,종목상담 MTNW투자자문,음악·보이스형,성우더빙,114000.0,453.6,0.0600546651629905,0.6308123976367257,1.0,높음,0.3946544276457883,0.6308123976367257,0.8482721382289417,0.7167385410942273,1.0,0.687582096994858,즉시검토,0.6308123976367257,0.9703023758099352,0.3255939524838013,0.8947084233261339,0.8482721382289417,0.83207343412527,0.8871490280777538,True,즉시검토형,46,최종점수 상위 10% / 성장성 상위권 / 팬밀도 상위권 / 라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.688, 채널력=0.395, 성장성=0.631, 팬밀도=0.848, 라이브=0.717, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",0.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,shortlist 신규 선정
